,Experiment,Seed Type,Morphology,Replica,kltd after 1 Labels,kltd after 2 Labels,kltd after 3 Labels,kltd after 4 Labels,kltd after 5 Labels,kltd after 6 Labels,kltd after 7 Labels,kltd after 8 Labels,kltd after 9 Labels,kltd after 10 Labels,kltd after 11 Labels,kltd after 12 Labels,kltd after 13 Labels,kltd after 14 Labels,kltd after 15 Labels,kltd after 16 Labels,kltd after 17 Labels,kltd after 18 Labels,kltd after 19 Labels,kltd after 20 Labels,kltd after 21 Labels,kltd after 22 Labels,kltd after 23 Labels,kltd after 24 Labels,kltd after 25 Labels,kltd after 26 Labels,kltd after 27 Labels,kltd after 28 Labels,kltd after 29 Labels,kltd after 30 Labels,kltd after 31 Labels,kltd after 32 Labels,kltd after 33 Labels,kltd after 34 Labels,kltd after 35 Labels,kltd after 36 Labels,kltd after 37 Labels,kltd after 38 Labels,kltd after 39 Labels,kltd after 40 Labels,kltd after 41 Labels,kltd after 42 Labels,kltd after 43 Labels,kltd after 44 Labels,kltd after 45 Labels,kltd after 46 Labels,kltd after 47 Labels,kltd after 48 Labels,kltd after 49 Labels,kltd after 50 Labels
392,scientific,seeded,vesicle,17,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.6,3.2,3.8,4.4,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.2,6.4,6.6,6.8,7.0,7.0,7.0,7.0,7.0,7.0,7.4,7.8,8.2,8.6,9.0,9.0
393,scientific,seeded,vesicle,18,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
394,scientific,seeded,vesicle,19,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0
395,scientific,seeded,vesicle,20,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0
396,scientific,seeded,vesicle,21,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
397,scientific,seeded,vesicle,22,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.4,5.8,6.2,6.6,7.0
398,scientific,seeded,vesicle,23,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.5,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.4,6.8,7.2,7.6,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.6
399,scientific,seeded,vesicle,24,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0
400,scientific,seeded,wormlike micelle,0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.5,1.75,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.4,2.8,3.2,3.6,4.0,4.2,4.4,4.6,4.8,5.0,5.4,5.8,6.2,6.6,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2
401,scientific,seeded,wormlike micelle,1,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.4,7.8,8.2,8.6,9.0,9.4,9.8,10.2,10.6,11.0,11.0,11.0,11.0,11.0,11.0,11.2,11.4,11.6,11.8,12.0,12.4,12.8,13.2,13.6,14.0
402,scientific,seeded,wormlike micelle,2,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.6,7.2,7.8,8.4,9.0,9.4,9.8,10.2,10.6,11.0,11.2,11.4,11.6,11.8,12.0,12.4,12.8,13.2,13.6,14.0,14.0,14.0,14.0,14.0,14.0,14.6,15.2,15.8,16.4,17.0
403,scientific,seeded,wormlike micelle,3,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.6,4.2,4.8,5.4,6.0,6.2,6.4,6.6,6.8,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.4,7.8,8.2,8.6,9.0,9.2,9.4,9.6,9.8,10.0,10.4,10.8,11.2,11.6,12.0,12.2,12.4,12.6,12.8,13.0
404,scientific,seeded,wormlike micelle,4,,,,,1.0,1.5,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.2,6.4,6.6,6.8,7.0,7.4
405,scientific,seeded,wormlike micelle,5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
406,scientific,seeded,wormlike micelle,6,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.0,7.0,7.0,7.0,7.0,7.4,7.8,8.2,8.6,9.0
407,scientific,seeded,wormlike micelle,7,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.4,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0,10.2,10.4,10.6,10.8,11.0,11.4,11.8,12.2,12.6,13.0
408,scientific,seeded,wormlike micelle,8,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
409,scientific,seeded,wormlike micelle,9,,,,,1.0,1.5,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0,7.4,7.8,8.2,8.6,9.0,9.0,9.0,9.0,9.0,9.0,9.4
410,scientific,seeded,wormlike micelle,10,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.5,1.75,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.4,2.8,3.2,3.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.4,5.8,6.2,6.6,7.0,7.4
411,scientific,seeded,wormlike micelle,11,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.4,4.8,5.2,5.6,6.0,6.6,7.2,7.8,8.4,9.0,9.2,9.4,9.6,9.8,10.0,10.2,10.4,10.6,10.8,11.0,11.0,11.0,11.0,11.0,11.0,11.2,11.4,11.6,11.8,12.0,12.0,12.0,12.0,12.0,12.0
412,scientific,seeded,wormlike micelle,12,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.4,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0,10.6
413,scientific,seeded,wormlike micelle,13,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
414,scientific,seeded,wormlike micelle,14,,,,,1.0,1.5,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.6,5.2,5.8,6.4,7.0,7.0,7.0,7.0,7.0,7.0,7.6,8.2,8.8,9.4,10.0,10.0,10.0,10.0,10.0,10.0,10.2,10.4,10.6,10.8,11.0,11.2,11.4,11.6,11.8,12.0,12.0
415,scientific,seeded,wormlike micelle,15,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.6,4.2,4.8,5.4,6.0,6.4,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0,10.0,10.0,10.0,10.0,10.0,10.2
416,scientific,seeded,wormlike micelle,16,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
417,scientific,seeded,wormlike micelle,17,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.2,6.4,6.6,6.8,7.0
418,scientific,seeded,wormlike micelle,18,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.6,6.2,6.8,7.4,8.0,8.4,8.8,9.2,9.6,10.0,10.4,10.8,11.2,11.6,12.0,12.4,12.8,13.2,13.6,14.0,14.0,14.0,14.0,14.0,14.0
419,scientific,seeded,wormlike micelle,19,,,,,1.0,1.25,1.5,1.75,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.8,4.6,5.4,6.2,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0,10.2,10.4,10.6,10.8,11.0,11.4
420,scientific,seeded,wormlike micelle,20,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
421,scientific,seeded,wormlike micelle,21,,,,,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0
422,scientific,seeded,wormlike micelle,22,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.4,5.8,6.2,6.6,7.0,7.2,7.4,7.6,7.8,8.0,8.0,8.0,8.0,8.0,8.0,8.4,8.8,9.2,9.6,10.0,10.0,10.0,10.0,10.0,10.0
423,scientific,seeded,wormlike micelle,23,,,,,1.0,1.4,1.8,2.2,2.6,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
424,scientific,seeded,wormlike micelle,24,,,,,1.0,1.5,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.0,5.0,5.0,5.0,5.0,5.6,6.2,6.8,7.4,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0,10.4,10.8,11.2,11.6,12.0,12.2
425,scientific,seeded,spherical micelle,0,,,,,1.0,1.25,1.5,1.75,2.0,2.0,2.0,2.0,2.0,2.0,2.4,2.8,3.2,3.6,4.0,4.4,4.8,5.2,5.6,6.0,6.4,6.8,7.2,7.6,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.4,8.8,9.2,9.6,10.0,10.2,10.4,10.6,10.8,11.0,11.0
426,scientific,seeded,spherical micelle,1,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.4,3.8,4.2,4.6,5.0,5.2,5.4,5.6,5.8,6.0,6.6,7.2,7.8,8.4,9.0,9.4,9.8,10.2,10.6,11.0,11.4,11.8,12.2,12.6,13.0,13.2
427,scientific,seeded,spherical micelle,2,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0
428,scientific,seeded,spherical micelle,3,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.4,5.8,6.2,6.6,7.0,7.4
429,scientific,seeded,spherical micelle,4,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.6,6.2,6.8,7.4,8.0,8.6,9.2,9.8,10.4,11.0,11.4,11.8,12.2,12.6,13.0,13.4,13.8,14.2,14.6,15.0,15.6
430,scientific,seeded,spherical micelle,5,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
431,scientific,seeded,spherical micelle,6,,,,,1.0,1.25,1.5,1.75,2.0,2.4,2.8,3.2,3.6,4.0,4.8,5.6,6.4,7.2,8.0,8.4,8.8,9.2,9.6,10.0,10.4,10.8,11.2,11.6,12.0,12.2,12.4,12.6,12.8,13.0,13.2,13.4,13.6,13.8,14.0,14.0,14.0,14.0,14.0,14.0,14.2,14.4,14.6,14.8,15.0,15.6
432,scientific,seeded,spherical micelle,7,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.6,5.2,5.8,6.4,7.0,7.6,8.2,8.8,9.4,10.0,10.4,10.8,11.2,11.6,12.0,12.8,13.6,14.4,15.2,16.0,16.2,16.4,16.6,16.8,17.0,17.4,17.8,18.2,18.6,19.0,19.6
433,scientific,seeded,spherical micelle,8,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.4,4.8,5.2,5.6,6.0,6.4,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0,10.6,11.2,11.8,12.4,13.0,13.2,13.4,13.6,13.8,14.0,14.6,15.2,15.8,16.4,17.0,17.0
434,scientific,seeded,spherical micelle,9,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.2,4.4,4.6,4.8,5.0,5.2,5.4,5.6,5.8,6.0,6.0,6.0,6.0,6.0,6.0,6.4,6.8,7.2,7.6,8.0,8.0,8.0,8.0,8.0,8.0,8.0
435,scientific,seeded,spherical micelle,10,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.4,3.8,4.2,4.6,5.0,5.4
436,scientific,seeded,spherical micelle,11,,,,,1.0,1.25,1.5,1.75,2.0,2.6,3.2,3.8,4.4,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0,7.2,7.4,7.6,7.8,8.0,8.0,8.0,8.0,8.0,8.0,8.4,8.8,9.2,9.6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.4
437,scientific,seeded,spherical micelle,12,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,1.8,2.2,2.6,3.0,3.4,3.8,4.2,4.6,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0,7.6
438,scientific,seeded,spherical micelle,13,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0
439,scientific,seeded,spherical micelle,14,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.0,2.0,2.0,2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.4,5.8,6.2,6.6,7.0,7.2
440,scientific,seeded,spherical micelle,15,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,1.8,2.2,2.6,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
441,scientific,seeded,spherical micelle,16,,,,,1.0,1.5,2.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.2,3.4,3.6,3.8,4.0,4.6,5.2,5.8,6.4,7.0,7.4,7.8,8.2,8.6,9.0,9.6,10.2,10.8,11.4,12.0,12.2,12.4,12.6,12.8,13.0,13.6,14.2,14.8,15.4,16.0,16.8,17.6,18.4,19.2,20.0,20.6
442,scientific,seeded,spherical micelle,17,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.8,3.6,4.4,5.2,6.0,6.2,6.4,6.6,6.8,7.0,7.4,7.8,8.2,8.6,9.0,9.8,10.6,11.4,12.2,13.0,13.0,13.0,13.0,13.0,13.0,13.8
443,scientific,seeded,spherical micelle,18,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.8,3.6,4.4,5.2,6.0,6.8,7.6,8.4,9.2,10.0,10.2,10.4,10.6,10.8,11.0,11.6,12.2,12.8,13.4,14.0,14.6,15.2,15.8,16.4,17.0,17.4,17.8,18.2,18.6,19.0,19.2,19.4,19.6,19.8,20.0,20.4
444,scientific,seeded,spherical micelle,19,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,2.2,2.8,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2,4.4,4.6,4.8,5.0,5.0,5.0,5.0,5.0,5.0,5.2,5.4,5.6,5.8,6.0,6.2
445,scientific,seeded,spherical micelle,20,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,scientific,seeded,spherical micelle,21,,,,,1.0,1.5,2.0,2.5,3.0,3.2,3.4,3.6,3.8,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.2,9.4,9.6,9.8,10.0,10.4,10.8,11.2,11.6,12.0,12.4
447,scientific,seeded,spherical micelle,22,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,6.4,6.8,7.2,7.6,8.0,8.6,9.2,9.8,10.4,11.0,11.6,12.2,12.8,13.4,14.0,14.2,14.4,14.6,14.8,15.0,15.4,15.8,16.2,16.6,17.0,17.2,17.4,17.6,17.8,18.0,18.4
448,scientific,seeded,spherical micelle,23,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.6,7.2,7.8,8.4,9.0,9.8,10.6,11.4,12.2,13.0,13.6
449,scientific,seeded,spherical micelle,24,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.6,3.2,3.8,4.4,5.0,5.4,5.8,6.2,6.6,7.0,7.0,7.0,7.0,7.0,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.0,9.0,9.0,9.0,9.0,9.2
450,scientific,unseeded,liquid,0,,,,,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.4,3.8,4.2,4.6,5.0,5.6,6.2,6.8,7.4,8.0,8.2,8.4,8.6,8.8,9.0,9.4,9.8,10.2,10.6,11.0,11.6,12.2,12.8,13.4,14.0,14.6,15.2,15.8,16.4,17.0,17.2,17.4,17.6,17.8,18.0
451,scientific,unseeded,liquid,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.4,1.8,2.2,2.6,3.0,3.6,4.2,4.8,5.4,6.0,6.2,6.4,6.6,6.8,7.0,7.6,8.2,8.8,9.4,10.0,10.2,10.4,10.6,10.8,11.0,11.2,11.4,11.6,11.8,12.0,12.0
452,scientific,unseeded,liquid,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.2,1.7999999999999998,2.4,3.0,3.2,3.4,3.6,3.8,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.4,7.8,8.2,8.6,9.0,9.2,9.4,9.6,9.8,10.0
453,scientific,unseeded,liquid,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.2,2.4,2.6,2.8,3.0,3.4,3.8,4.2,4.6,5.0
454,scientific,unseeded,liquid,4,,,,,1.0,1.0,1.0,1.0,1.0,1.2,1.4,1.6,1.8,2.0,2.4,2.8,3.2,3.6,4.0,4.0,4.0,4.0,4.0,4.0,4.4,4.8,5.2,5.6,6.0,6.4,6.8,7.2,7.6,8.0,8.4,8.8,9.2,9.6,10.0,10.2,10.4,10.6,10.8,11.0,11.4,11.8,12.2,12.6,13.0,13.6
455,scientific,unseeded,liquid,5,,,,,0.0,0.2,0.4,0.6000000000000001,0.8,1.0,1.6,2.2,2.8,3.4,4.0,4.4,4.8,5.2,5.6,6.0,6.2,6.4,6.6,6.8,7.0,7.2,7.4,7.6,7.8,8.0,8.2,8.4,8.6,8.8,9.0,9.4,9.8,10.2,10.6,11.0,11.4,11.8,12.2,12.6,13.0,13.4,13.8,14.2,14.6,15.0
